#kaytetaan oksakuvassa
0.0183566	0.997095313
0.018139	0.8101875
0.0157625	0.748192188
0.0171933	0.68563125
0.017812	0.62644375
0.0168175	0.563882813
0.0165582	0.504884375
0.0170307	0.439271875
0.0177276	0.380079688
0.0159955	0.314467188
0.0165617	0.2554375
0.0161946	0.189825
0.0135085	0.130633594
0.0104559	0.068072656
